stat_id,0.010000000000,0.010722672220,0.011497569954,0.012328467394,0.013219411485,0.014174741629,0.015199110830,0.016297508346,0.017475284000,0.018738174229,0.02,0.020092330026,0.021544346900,0.023101297001,0.024770763560,0.026560877829,0.028480358684,0.030538555088,0.032745491629,0.035111917342,0.037649358068,0.040370172586,0.043287612811,0.046415888336,0.049770235643,0.05,0.053366992312,0.057223676594,0.061359072734,0.065793322466,0.070548023107,0.075646332755,0.081113083079,0.086974900262,0.093260334688,0.1,0.107226722201,0.114975699540,0.123284673944,0.132194114847,0.141747416293,0.151991108295,0.162975083462,0.174752840001,0.187381742286,0.2,0.200923300257,0.215443469003,0.231012970008,0.247707635599,0.265608778295,0.284803586844,0.3,0.305385550883,0.327454916288,0.351119173422,0.376493580679,0.4,0.403701725860,0.432876128108,0.464158883361,0.497702356433,0.5,0.533669923121,0.572236765935,0.613590727341,0.657933224658,0.705480231072,0.75,0.756463327555,0.811130830790,0.869749002618,0.932603346883,1.0,1.072267222010,1.149756995398,1.232846739442,1.321941148466,1.417474162927,1.519911082953,1.629750834621,1.747528400008,1.873817422860,2.0,2.009233002565,2.154434690032,2.310129700083,2.477076355992,2.656087782947,2.848035868436,3.0,3.053855508833,3.274549162878,3.511191734215,3.764935806792,4.0,4.037017258597,4.328761281083,4.641588833613,4.977023564332,5.0,5.336699231206,5.722367659350,6.135907273413,6.579332246576,7.054802310719,7.5,7.564633275546,8.111308307897,8.697490026178,9.326033468832,10.0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001170114,0.005965104,0.011106614,0.016619688,0.021726905,0.022531176,0.02886987,0.035666645,0.035666645,0.037156339,0.038427844,0.039691895,0.040700893,0.041568451,0.041813791,0.041420097,0.040390626,0.038201417,0.035502244,0.032587219,0.025882666,0.022141729,0.018130445,0.013829277,0.009217275,0.004271977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011294209,-0.023404619,-0.036390214,-0.050314242,-0.065244522,-0.081253771,-0.098419964,-0.11682671,-0.13656366,-0.156283975,-0.157726945,-0.180419642,-0.180419642,-0.18963397,-0.199817449,-0.208392421,-0.216571109,-0.221956333,-0.228245743,-0.232517125,-0.237418208,-0.242473948,-0.245570269,-0.247461131,-0.247867629,-0.246813873,-0.247738679,-0.247380866,-0.247552735,-0.248287063,-0.249616176,-0.249274104,-0.248449244,-0.248567693,-0.246993903,-0.246131749,-0.243395734,-0.242224065,-0.23932815,-0.236114436,-0.232345761,-0.228973911,-0.226368259,-0.222517593,-0.219508281,-0.216174658,-0.213562975,-0.210354705,-0.207836344,-0.206123726,-0.203781877,-0.201204399,-0.197536002,-0.194262378,-0.190576114,-0.186294754,-0.181914871,-0.17828622,-0.174957582,-0.171067244,-0.168089407,-0.164614436,-0.162626883,-0.160573312,-0.158852715,-0.157003942,-0.155288412,-0.153252669,-0.152093426,-0.152222375,-0.15265193,-0.15481658,-0.15481658,-0.15481658,-0.15481658,-0.15481658
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043405196,-0.093123201,-0.146434187,-0.20359781,-0.264892489,-0.32228464,-0.330616765,-0.401090752,-0.401090752,-0.416860814,-0.424826177,-0.425413402,-0.423542608,-0.413459047,-0.399147945,-0.384870295,-0.372823102,-0.356930219,-0.340473557,-0.32524311,-0.312344052,-0.301183737,-0.289310535,-0.277421038,-0.268054455,-0.258483058,-0.24830725,-0.236392361,-0.224771614,-0.214801156,-0.20540712,-0.197302961,-0.192401934,-0.189505337,-0.186059707,-0.184293014,-0.183956704,-0.183908577,-0.183749717,-0.182997076,-0.182665339,-0.181771865,-0.180144184,-0.17818022,-0.177924485,-0.177924485,-0.177924485,-0.177924485,-0.177924485
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001965014,0.010017414,0.018651738,0.027910041,0.036486776,0.037837416,0.048482215,0.059896284,0.059896284,0.062397981,0.064533266,0.066656032,0.068350479,0.0698074,0.070219408,0.069558264,0.067829435,0.064153018,0.059620199,0.054724893,0.043465695,0.037183405,0.030447111,0.023224004,0.015478903,0.007174086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.240520481,0.240333589,0.239909029,0.239754405,0.239640398,0.239322378,0.238717516,0.238616058,0.236076581,0.234442548,0.231323737,0.23125921,0.231951094,0.232492211,0.231561571,0.228655952,0.228811291,0.229106269,0.226626012,0.229823827,0.231992351,0.229357733,0.226095305,0.229088843,0.231526985,0.232181509,0.23874641,0.234930778,0.243297808,0.2527645,0.239746598,0.232870741,0.229233821,0.223245524,0.227928828,0.221986247,0.217623013,0.232232715,0.244496545,0.249505904,0.266005627,0.274399798,0.294517201,0.278879563,0.298947063,0.328272712,0.329384422,0.341774062,0.366273138,0.375951441,0.352908962,0.330172976,0.309381765,0.311102896,0.297164471,0.27602242,0.262422869,0.258959398,0.258231593,0.255553567,0.235758208,0.225270156,0.223680325,0.194627401,0.183781015,0.169229902,0.150188241,0.157147152,0.177493215,0.179190293,0.196156887,0.171703806,0.158871017,0.165266216,0.175682985,0.179090128,0.184788767,0.185996739,0.193784478,0.19091088,0.174363407,0.15862742,0.155503231,0.143169937,0.141314616,0.122138936,0.104226255,0.096661856,0.102324227,0.110857316,0.116836365,0.116934806,0.107970494,0.105218629,0.104891125,0.102704269,0.102007189,0.096831451,0.10026911,0.115636122,0.116298617,0.119036073,0.118689714,0.122076387,0.135900846,0.152794694,0.164331086,0.166855039,0.180757345,0.191961907,0.205108338,0.22156155
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066703,-0.013822644,-0.021491868,-0.029715326,-0.03853307,-0.047988048,-0.058126311,-0.068997238,-0.080653777,-0.092300491,-0.093152701,-0.106554888,-0.106554888,-0.111996822,-0.118011131,-0.123075464,-0.127905754,-0.131086239,-0.134800731,-0.137323386,-0.14021794,-0.143203834,-0.145032505,-0.146149238,-0.146389313,-0.14576697,-0.146313156,-0.146101833,-0.146203339,-0.146637029,-0.147421996,-0.14721997,-0.146732812,-0.146802768,-0.145873295,-0.145364112,-0.143748236,-0.143056254,-0.141345942,-0.13944794,-0.13722218,-0.135230783,-0.133691899,-0.131417716,-0.129640432,-0.127671612,-0.126129166,-0.124234379,-0.122747048,-0.121735584,-0.120352501,-0.118830256,-0.11666372,-0.114730335,-0.112553247,-0.110024698,-0.107437963,-0.1052949,-0.103329024,-0.101031411,-0.099272716,-0.097220417,-0.096046578,-0.09483375,-0.093817575,-0.0927257,-0.091712517,-0.090510217,-0.089825574,-0.089901731,-0.090155424,-0.091433855,-0.091433855,-0.091433855,-0.091433855,-0.091433855
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.247579706,0.264269619,0.280673671,0.295603718,0.310940932,0.327249268,0.32062715,0.311610871,0.30370569,0.296883116,0.292118101,0.289133363,0.283798738,0.279970708,0.275273267,0.268492086,0.26183733,0.256431811,0.252097679,0.246537301,0.241450579,0.236694526,0.232463826,0.228042227,0.224259625,0.221949685,0.220831642,0.219693679,0.218974982,0.219570022,0.218092223,0.215269182,0.213866804,0.213420997,0.213420997,0.213420997,0.213420997,0.213420997
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006009961,0.030638089,0.057046023,0.085362384,0.11159418,0.115725091,0.148282026,0.18319176,0.18319176,0.190843158,0.19737389,0.203866335,0.209048773,0.21350474,0.214764859,0.212742762,0.207455169,0.196210908,0.182347359,0.16737515,0.132939084,0.113724808,0.093121969,0.07103022,0.047341961,0.021941818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010023608,-0.020771593,-0.032296306,-0.044653878,-0.057904498,-0.072112702,-0.087347695,-0.103683678,-0.121200216,-0.138701991,-0.139982627,-0.16012239,-0.16012239,-0.168300104,-0.177337939,-0.184948225,-0.192206809,-0.196986193,-0.202568043,-0.206358893,-0.210708604,-0.215195572,-0.217943556,-0.219621696,-0.219982462,-0.219047254,-0.21986802,-0.21955046,-0.219702994,-0.22035471,-0.221534297,-0.221230708,-0.220498646,-0.220603769,-0.219207031,-0.218441869,-0.216013657,-0.214973801,-0.212403677,-0.209551507,-0.206206809,-0.203214292,-0.200901776,-0.197484312,-0.194813548,-0.191854959,-0.18953709,-0.186689752,-0.184454707,-0.182934758,-0.180856368,-0.178568857,-0.175313156,-0.172407815,-0.169136257,-0.16533655,-0.161449405,-0.158228978,-0.155274813,-0.151822139,-0.149179309,-0.146095274,-0.14433132,-0.142508776,-0.140981747,-0.139340962,-0.137818429,-0.136011707,-0.13498288,-0.135097322,-0.135478552,-0.137399678,-0.137399678,-0.137399678,-0.137399678,-0.137399678
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005987851,0.030525374,0.056836155,0.085048343,0.111183634,0.115299348,0.147736508,0.182517813,0.182517813,0.190141062,0.196647767,0.203116327,0.208279699,0.212719273,0.213974757,0.211960098,0.206691958,0.195489064,0.181676518,0.16675939,0.132450012,0.113306423,0.09277938,0.070768905,0.047167794,0.021861096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010803737,-0.022388229,-0.034809901,-0.048129252,-0.062411156,-0.077725174,-0.094145893,-0.111753292,-0.130633128,-0.149497052,-0.150877358,-0.172584582,-0.172584582,-0.18139876,-0.191140003,-0.199342591,-0.207166104,-0.212317464,-0.218333745,-0.222419634,-0.227107879,-0.231944064,-0.234905922,-0.236714669,-0.237103514,-0.236095519,-0.236980164,-0.236637889,-0.236802295,-0.237504734,-0.238776127,-0.23844891,-0.237659871,-0.237773177,-0.236267731,-0.235443018,-0.23282582,-0.231705032,-0.228934878,-0.225860726,-0.222255713,-0.219030291,-0.216537794,-0.212854351,-0.209975724,-0.20678687,-0.204288604,-0.201219659,-0.198810663,-0.197172418,-0.194932269,-0.192466722,-0.188957632,-0.185826171,-0.18229999,-0.178204556,-0.174014878,-0.170543808,-0.167359722,-0.163638329,-0.16078981,-0.157465747,-0.155564506,-0.153600116,-0.151954239,-0.150185753,-0.148544723,-0.146597385,-0.145488484,-0.145611834,-0.146022735,-0.14809338,-0.14809338,-0.14809338,-0.14809338,-0.14809338
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011214417,0.024059848,0.037833582,0.052602706,0.068439153,0.08326732,0.085420056,0.103628122,0.103628122,0.116748114,0.130599165,0.145295128,0.159732763,0.175176198,0.190012174,0.205188351,0.220849059,0.217648874,0.212504089,0.208115167,0.204289978,0.201945367,0.201218807,0.198501982,0.19667933,0.194150533,0.189946553,0.186114097,0.183296308,0.181136253,0.177848715,0.174766804,0.171478478,0.168331018,0.165105116,0.162165921,0.160258171,0.159317367,0.158376501,0.157881425,0.158436447,0.157319046,0.155172445,0.1542817,0.153942516,0.153942516,0.153942516,0.153942516,0.153942516
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221834,0.011326653,0.021089452,0.031557781,0.041255463,0.042782628,0.054818662,0.067724508,0.067724508,0.070553168,0.072967526,0.075367731,0.077283636,0.078930971,0.079396827,0.078649274,0.076694493,0.072537581,0.06741234,0.061877236,0.049146501,0.042043139,0.034426437,0.026259296,0.017501939,0.008111712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E-05,8.47E-05,0.000157661,0.00023592,0.000308419,0.000319835,0.000409815,0.000506297,0.000506297,0.000527443,0.000545492,0.000563436,0.000577759,0.000590074,0.000593557,0.000587968,0.000573355,0.000542278,0.000503963,0.000462583,0.000367411,0.000314307,0.000257366,0.00019631,0.000130841,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023623893,-0.050683621,-0.07969888,-0.110810992,-0.14417149,-0.175407981,-0.179942858,-0.218299323,-0.218299323,-0.223606424,-0.223670649,-0.21872284,-0.212300779,-0.200276059,-0.185774866,-0.171171802,-0.157815921,-0.148837875,-0.140204498,-0.132079497,-0.125237373,-0.118968067,-0.111658056,-0.105058455,-0.09974422,-0.094555087,-0.089587133,-0.083375379,-0.076983761,-0.071406549,-0.066605333,-0.062552375,-0.060617244,-0.059909592,-0.058880156,-0.05881777,-0.05929418,-0.059604209,-0.059843631,-0.059542869,-0.059130266,-0.05896506,-0.058704292,-0.057774203,-0.057733927,-0.057733927,-0.057733927,-0.057733927,-0.057733927
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67E-05,0.000340077,0.0006332,0.000947507,0.001238675,0.001284527,0.001645903,0.002033394,0.002033394,0.002118324,0.002190813,0.002262878,0.002320403,0.002369863,0.00238385,0.002361405,0.002302714,0.002177905,0.002024022,0.001857833,0.001475599,0.001262324,0.001033637,0.000788422,0.000525487,0.00024355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036468,0.001859095,0.003461507,0.005179722,0.006771446,0.007022106,0.008997635,0.01111593,0.01111593,0.011580211,0.011976491,0.012370447,0.012684913,0.012955298,0.013031761,0.012909062,0.012588215,0.011905922,0.011064693,0.010156191,0.008066638,0.006900731,0.005650567,0.004310057,0.002872673,0.001331412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397999,0.037326345,0.058694858,0.081607614,0.106176211,0.129180566,0.132520312,0.160768228,0.160768228,0.177158913,0.193479839,0.3175827,0.335814059,0.352875552,0.36786998,0.383317407,0.400068976,0.391104906,0.379438998,0.369127309,0.360253343,0.353831816,0.349301593,0.34217536,0.33697486,0.330793212,0.32224821,0.313661888,0.30648534,0.300663282,0.293547384,0.287088582,0.281328024,0.276355962,0.271116033,0.266756208,0.264171012,0.262931667,0.261658812,0.26078707,0.261409498,0.259685046,0.256399052,0.254646516,0.254127736,0.254127736,0.254127736,0.254127736,0.254127736
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644732,0.032867694,0.061197394,0.091574403,0.119715148,0.124146674,0.159072853,0.19652305,0.19652305,0.204731258,0.211737246,0.218702161,0.224261736,0.229041975,0.230393796,0.228224546,0.222552162,0.210489631,0.195617199,0.179555428,0.14261337,0.122000826,0.09989867,0.076199253,0.050787146,0.023538575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012468619,-0.025838311,-0.040174192,-0.055546089,-0.072028869,-0.089702815,-0.108654007,-0.128974749,-0.150764015,-0.172534915,-0.174127931,-0.199180292,-0.199180292,-0.209352756,-0.220595148,-0.230061775,-0.239090911,-0.245036109,-0.251979513,-0.256695047,-0.262105762,-0.267687216,-0.271105503,-0.273192983,-0.27364175,-0.27247842,-0.273499391,-0.273104371,-0.273294112,-0.274104798,-0.275572116,-0.275194474,-0.274283843,-0.274414609,-0.272677171,-0.271725367,-0.268704852,-0.267411348,-0.264214307,-0.26066642,-0.256505865,-0.252783398,-0.249906801,-0.245655731,-0.2423335,-0.238653236,-0.235769981,-0.232228104,-0.229447875,-0.227557173,-0.224971811,-0.222126318,-0.218076469,-0.214462442,-0.210392868,-0.205666317,-0.200830999,-0.196825028,-0.193150268,-0.188855399,-0.185567916,-0.181731606,-0.17953738,-0.177270272,-0.175370762,-0.173329747,-0.17143583,-0.169188403,-0.167908618,-0.168050976,-0.168525198,-0.170914935,-0.170914935,-0.170914935,-0.170914935,-0.170914935
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152182,0.000775806,0.001444498,0.002161514,0.002825746,0.002930347,0.003754742,0.004638713,0.004638713,0.004832459,0.004997827,0.005162226,0.005293454,0.005406287,0.005438195,0.005386992,0.005253102,0.004968379,0.004617331,0.00423821,0.003366233,0.002879697,0.002357999,0.0017986,0.001198775,0.000555602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
